visitor_id,traffic_source,device,visit,product_view,add_to_cart,purchase,order_value
111149,Organic Search,Mobile,1,1,0,0,
111150,Organic Search,Desktop,1,1,0,0,
111151,Email,Mobile,1,0,0,0,
111152,Organic Search,Mobile,1,1,0,0,
111153,Referral,Mobile,1,0,0,0,
111154,Email,Mobile,1,0,0,0,
111155,Referral,Tablet,1,1,1,0,
111156,Email,Mobile,1,0,0,0,
111157,Direct,Mobile,1,1,0,0,
111158,Organic Search,Mobile,1,1,1,0,
111159,Organic Search,Mobile,1,1,1,1,38.8
111160,Direct,Desktop,1,1,0,0,
111161,Organic Search,Mobile,1,0,0,0,
111162,Organic Search,Desktop,1,0,0,0,
111163,Organic Search,Mobile,1,1,1,0,
111164,Paid Social,Mobile,1,0,0,0,
111165,Organic Search,Mobile,1,1,0,0,
111166,Organic Search,Mobile,1,1,0,0,
111167,Paid Social,Mobile,1,0,0,0,
111168,Paid Social,Mobile,1,0,0,0,
111169,Paid Social,Desktop,1,0,0,0,
111170,Direct,Mobile,1,1,0,0,
111171,Direct,Tablet,1,1,0,0,
111172,Paid Social,Desktop,1,0,0,0,
111173,Paid Social,Desktop,1,1,1,0,
111174,Organic Search,Mobile,1,1,0,0,
111175,Paid Social,Desktop,1,0,0,0,
111176,Paid Social,Mobile,1,0,0,0,
111177,Organic Search,Tablet,1,1,1,0,
111178,Organic Search,Mobile,1,1,0,0,
111179,Organic Search,Desktop,1,0,0,0,
111180,Paid Social,Mobile,1,1,1,0,
111181,Email,Mobile,1,1,1,0,
111182,Paid Social,Tablet,1,0,0,0,
111183,Direct,Mobile,1,1,1,0,
111184,Paid Social,Desktop,1,0,0,0,
111185,Direct,Desktop,1,1,1,0,
111186,Referral,Desktop,1,1,1,0,
111187,Paid Social,Mobile,1,1,0,0,
111188,Referral,Mobile,1,1,1,0,
111189,Organic Search,Mobile,1,1,0,0,
111190,Direct,Tablet,1,0,0,0,
111191,Direct,Mobile,1,1,0,0,
111192,Paid Social,Mobile,1,0,0,0,
111193,Organic Search,Mobile,1,1,1,0,
111194,Email,Mobile,1,0,0,0,
111195,Direct,Mobile,1,0,0,0,
111196,Paid Social,Desktop,1,0,0,0,
111197,Organic Search,Desktop,1,0,0,0,
111198,Paid Social,Mobile,1,1,1,1,25.44
111199,Organic Search,Desktop,1,0,0,0,
111200,Referral,Mobile,1,0,0,0,
111201,Referral,Desktop,1,0,0,0,
111202,Direct,Mobile,1,1,0,0,
111203,Organic Search,Tablet,1,1,0,0,
111204,Direct,Mobile,1,1,1,0,
111205,Direct,Tablet,1,1,1,1,27.87
111206,Organic Search,Desktop,1,1,0,0,
111207,Paid Social,Mobile,1,0,0,0,
111208,Paid Social,Mobile,1,0,0,0,
111209,Organic Search,Desktop,1,0,0,0,
111210,Direct,Mobile,1,0,0,0,
111211,Direct,Mobile,1,0,0,0,
111212,Paid Social,Desktop,1,1,0,0,
111213,Paid Social,Mobile,1,1,1,1,44.26
111214,Paid Social,Mobile,1,1,0,0,
111215,Organic Search,Mobile,1,1,0,0,
111216,Organic Search,Mobile,1,1,1,0,
111217,Paid Social,Desktop,1,0,0,0,
111218,Referral,Mobile,1,1,0,0,
111219,Paid Social,Mobile,1,1,0,0,
111220,Organic Search,Desktop,1,0,0,0,
111221,Organic Search,Desktop,1,1,1,0,
111222,Organic Search,Mobile,1,1,0,0,
111223,Paid Social,Desktop,1,0,0,0,
111224,Organic Search,Mobile,1,0,0,0,
111225,Direct,Desktop,1,1,0,0,
111226,Paid Social,Desktop,1,1,0,0,
111227,Organic Search,Mobile,1,1,0,0,
111228,Paid Social,Mobile,1,0,0,0,
111229,Paid Social,Mobile,1,0,0,0,
111230,Organic Search,Mobile,1,1,0,0,
111231,Direct,Mobile,1,1,1,0,
111232,Paid Social,Mobile,1,0,0,0,
111233,Organic Search,Tablet,1,1,1,1,37.86
111234,Organic Search,Mobile,1,1,0,0,
111235,Organic Search,Mobile,1,1,0,0,
111236,Organic Search,Tablet,1,0,0,0,
111237,Referral,Mobile,1,1,0,0,
111238,Email,Mobile,1,0,0,0,
111239,Referral,Mobile,1,1,1,0,
111240,Email,Mobile,1,1,1,1,60.39
111241,Direct,Mobile,1,1,1,0,
111242,Email,Mobile,1,1,1,0,
111243,Direct,Mobile,1,1,0,0,
111244,Organic Search,Mobile,1,1,0,0,
111245,Direct,Mobile,1,0,0,0,
111246,Paid Social,Mobile,1,0,0,0,
111247,Paid Social,Desktop,1,1,1,0,
111248,Paid Social,Mobile,1,1,0,0,
111249,Organic Search,Mobile,1,1,1,0,
111250,Organic Search,Desktop,1,0,0,0,
111251,Paid Social,Tablet,1,0,0,0,
111252,Referral,Mobile,1,1,0,0,
111253,Organic Search,Desktop,1,1,0,0,
111254,Referral,Tablet,1,1,0,0,
111255,Paid Social,Mobile,1,0,0,0,
111256,Direct,Desktop,1,1,0,0,
111257,Paid Social,Mobile,1,0,0,0,
111258,Organic Search,Mobile,1,0,0,0,
111259,Organic Search,Desktop,1,1,0,0,
111260,Paid Social,Desktop,1,0,0,0,
111261,Paid Social,Mobile,1,0,0,0,
111262,Paid Social,Mobile,1,1,1,0,
111263,Paid Social,Mobile,1,0,0,0,
111264,Paid Social,Desktop,1,0,0,0,
111265,Paid Social,Mobile,1,0,0,0,
111266,Email,Desktop,1,0,0,0,
111267,Direct,Desktop,1,1,1,0,
111268,Email,Mobile,1,0,0,0,
111269,Paid Social,Mobile,1,1,1,0,
111270,Organic Search,Mobile,1,0,0,0,
111271,Paid Social,Mobile,1,1,0,0,
111272,Paid Social,Tablet,1,0,0,0,
111273,Referral,Mobile,1,1,0,0,
111274,Referral,Desktop,1,1,1,0,
111275,Organic Search,Mobile,1,1,0,0,
111276,Direct,Mobile,1,1,1,0,
111277,Paid Social,Mobile,1,0,0,0,
111278,Paid Social,Mobile,1,0,0,0,
111279,Organic Search,Mobile,1,1,1,0,
111280,Direct,Mobile,1,0,0,0,
111281,Paid Social,Mobile,1,1,0,0,
111282,Organic Search,Desktop,1,0,0,0,
111283,Direct,Mobile,1,1,1,0,
111284,Direct,Desktop,1,1,0,0,
111285,Organic Search,Desktop,1,0,0,0,
111286,Paid Social,Mobile,1,0,0,0,
111287,Organic Search,Desktop,1,1,0,0,
111288,Email,Desktop,1,1,0,0,
111289,Referral,Mobile,1,1,0,0,
111290,Paid Social,Tablet,1,1,1,0,
111291,Organic Search,Desktop,1,1,0,0,
111292,Direct,Desktop,1,0,0,0,
111293,Organic Search,Mobile,1,1,0,0,
111294,Organic Search,Desktop,1,1,0,0,
111295,Paid Social,Mobile,1,1,1,0,
111296,Paid Social,Mobile,1,0,0,0,
111297,Paid Social,Mobile,1,0,0,0,
111298,Direct,Mobile,1,0,0,0,
111299,Referral,Tablet,1,0,0,0,
111300,Email,Mobile,1,0,0,0,
111301,Email,Mobile,1,1,1,0,
111302,Organic Search,Mobile,1,0,0,0,
111303,Organic Search,Tablet,1,1,1,1,29.1
111304,Paid Social,Mobile,1,0,0,0,
111305,Direct,Desktop,1,1,0,0,
111306,Organic Search,Desktop,1,1,0,0,
111307,Referral,Desktop,1,0,0,0,
111308,Email,Mobile,1,0,0,0,
111309,Organic Search,Desktop,1,1,1,0,
111310,Organic Search,Mobile,1,0,0,0,
111311,Paid Social,Mobile,1,0,0,0,
111312,Direct,Mobile,1,1,0,0,
111313,Direct,Mobile,1,1,0,0,
111314,Email,Mobile,1,0,0,0,
111315,Organic Search,Mobile,1,1,0,0,
111316,Paid Social,Mobile,1,0,0,0,
111317,Organic Search,Mobile,1,1,0,0,
111318,Direct,Desktop,1,1,0,0,
111319,Paid Social,Mobile,1,1,0,0,
111320,Organic Search,Desktop,1,1,0,0,
111321,Organic Search,Mobile,1,1,0,0,
111322,Referral,Mobile,1,1,0,0,
111323,Paid Social,Desktop,1,0,0,0,
111324,Paid Social,Desktop,1,1,0,0,
111325,Paid Social,Desktop,1,1,1,0,
111326,Paid Social,Tablet,1,0,0,0,
111327,Referral,Mobile,1,1,0,0,
111328,Direct,Desktop,1,1,0,0,
111329,Organic Search,Desktop,1,1,1,0,
111330,Direct,Desktop,1,0,0,0,
111331,Organic Search,Mobile,1,1,1,0,
111332,Organic Search,Mobile,1,1,0,0,
111333,Referral,Desktop,1,0,0,0,
111334,Direct,Mobile,1,0,0,0,
111335,Direct,Mobile,1,0,0,0,
111336,Paid Social,Mobile,1,0,0,0,
111337,Email,Mobile,1,1,0,0,
111338,Paid Social,Tablet,1,0,0,0,
111339,Direct,Mobile,1,1,1,0,
111340,Organic Search,Desktop,1,1,0,0,
111341,Organic Search,Mobile,1,0,0,0,
111342,Paid Social,Desktop,1,0,0,0,
111343,Direct,Mobile,1,1,0,0,
111344,Referral,Desktop,1,1,1,0,
111345,Paid Social,Desktop,1,1,1,1,47.3
111346,Paid Social,Mobile,1,0,0,0,
111347,Organic Search,Mobile,1,0,0,0,
111348,Paid Social,Mobile,1,0,0,0,
111349,Paid Social,Mobile,1,1,1,0,
111350,Organic Search,Tablet,1,0,0,0,
111351,Email,Desktop,1,1,0,0,
111352,Referral,Mobile,1,1,1,0,
111353,Organic Search,Mobile,1,0,0,0,
111354,Organic Search,Desktop,1,1,1,1,35.71
111355,Direct,Desktop,1,1,1,0,
111356,Email,Mobile,1,1,0,0,
111357,Organic Search,Mobile,1,1,0,0,
111358,Organic Search,Desktop,1,0,0,0,
111359,Paid Social,Mobile,1,0,0,0,
111360,Paid Social,Mobile,1,0,0,0,
111361,Direct,Mobile,1,1,1,0,
111362,Direct,Mobile,1,0,0,0,
111363,Direct,Mobile,1,1,1,0,
111364,Organic Search,Desktop,1,1,1,1,25.29
111365,Email,Mobile,1,0,0,0,
111366,Paid Social,Mobile,1,1,1,0,
111367,Direct,Mobile,1,0,0,0,
111368,Organic Search,Mobile,1,1,1,0,
111369,Referral,Mobile,1,1,0,0,
111370,Organic Search,Mobile,1,1,0,0,
111371,Email,Desktop,1,1,0,0,
111372,Organic Search,Tablet,1,1,1,0,
111373,Direct,Desktop,1,1,0,0,
111374,Email,Desktop,1,0,0,0,
111375,Organic Search,Mobile,1,0,0,0,
111376,Paid Social,Mobile,1,1,0,0,
111377,Organic Search,Mobile,1,1,1,1,73.61
111378,Organic Search,Desktop,1,1,0,0,
111379,Direct,Mobile,1,1,0,0,
111380,Paid Social,Mobile,1,1,1,0,
111381,Paid Social,Mobile,1,0,0,0,
111382,Referral,Mobile,1,1,0,0,
111383,Paid Social,Mobile,1,0,0,0,
111384,Direct,Desktop,1,1,0,0,
111385,Paid Social,Mobile,1,1,0,0,
111386,Paid Social,Mobile,1,0,0,0,
111387,Direct,Desktop,1,1,1,0,
111388,Email,Desktop,1,1,0,0,
111389,Referral,Mobile,1,1,0,0,
111390,Email,Mobile,1,0,0,0,
111391,Organic Search,Desktop,1,1,1,0,
111392,Direct,Tablet,1,1,0,0,
111393,Organic Search,Mobile,1,1,1,0,
111394,Organic Search,Desktop,1,1,1,0,
111395,Paid Social,Desktop,1,0,0,0,
111396,Referral,Desktop,1,1,1,0,
111397,Paid Social,Desktop,1,0,0,0,
111398,Organic Search,Mobile,1,1,0,0,
111399,Organic Search,Desktop,1,1,1,0,
111400,Email,Mobile,1,0,0,0,
111401,Organic Search,Mobile,1,0,0,0,
111402,Paid Social,Mobile,1,0,0,0,
111403,Email,Mobile,1,1,1,0,
111404,Paid Social,Desktop,1,0,0,0,
111405,Organic Search,Mobile,1,1,1,0,
111406,Email,Mobile,1,0,0,0,
111407,Paid Social,Mobile,1,1,0,0,
111408,Paid Social,Desktop,1,0,0,0,
111409,Referral,Mobile,1,0,0,0,
111410,Direct,Mobile,1,1,0,0,
111411,Referral,Desktop,1,1,0,0,
111412,Organic Search,Mobile,1,1,1,0,
111413,Email,Tablet,1,1,1,0,
111414,Organic Search,Mobile,1,1,0,0,
111415,Referral,Mobile,1,0,0,0,
111416,Direct,Mobile,1,0,0,0,
111417,Organic Search,Mobile,1,0,0,0,
111418,Organic Search,Mobile,1,1,1,0,
111419,Paid Social,Mobile,1,0,0,0,
111420,Paid Social,Mobile,1,1,0,0,
111421,Paid Social,Tablet,1,0,0,0,
111422,Organic Search,Mobile,1,1,0,0,
111423,Organic Search,Desktop,1,0,0,0,
111424,Direct,Desktop,1,0,0,0,
111425,Organic Search,Mobile,1,1,1,0,
111426,Organic Search,Desktop,1,1,0,0,
111427,Paid Social,Mobile,1,1,0,0,
111428,Organic Search,Mobile,1,1,1,0,
111429,Referral,Desktop,1,0,0,0,
111430,Paid Social,Mobile,1,0,0,0,
111431,Direct,Mobile,1,0,0,0,
111432,Referral,Mobile,1,1,0,0,
111433,Referral,Mobile,1,1,0,0,
111434,Organic Search,Desktop,1,1,0,0,
111435,Email,Desktop,1,1,1,0,
111436,Paid Social,Mobile,1,1,0,0,
111437,Organic Search,Mobile,1,0,0,0,
111438,Paid Social,Desktop,1,1,0,0,
111439,Organic Search,Desktop,1,0,0,0,
111440,Paid Social,Mobile,1,1,0,0,
111441,Email,Desktop,1,1,0,0,
111442,Email,Desktop,1,1,1,0,
111443,Organic Search,Mobile,1,1,1,0,
111444,Direct,Mobile,1,1,0,0,
111445,Referral,Desktop,1,0,0,0,
111446,Referral,Desktop,1,0,0,0,
111447,Direct,Desktop,1,0,0,0,
111448,Referral,Desktop,1,0,0,0,
111449,Organic Search,Desktop,1,1,1,0,
111450,Paid Social,Mobile,1,1,1,1,86.89
111451,Paid Social,Desktop,1,0,0,0,
111452,Paid Social,Desktop,1,1,0,0,
111453,Organic Search,Tablet,1,1,0,0,
111454,Organic Search,Desktop,1,1,1,1,56.99
111455,Organic Search,Desktop,1,1,0,0,
111456,Paid Social,Mobile,1,1,0,0,
111457,Email,Mobile,1,0,0,0,
111458,Direct,Mobile,1,1,1,1,109.94
111459,Paid Social,Mobile,1,1,0,0,
111460,Organic Search,Desktop,1,1,0,0,
111461,Organic Search,Desktop,1,1,0,0,
111462,Direct,Mobile,1,0,0,0,
111463,Organic Search,Mobile,1,0,0,0,
111464,Organic Search,Mobile,1,1,0,0,
111465,Referral,Mobile,1,1,0,0,
111466,Paid Social,Mobile,1,0,0,0,
111467,Paid Social,Desktop,1,1,1,0,
111468,Direct,Desktop,1,1,0,0,
111469,Email,Mobile,1,0,0,0,
111470,Paid Social,Tablet,1,0,0,0,
111471,Organic Search,Mobile,1,1,0,0,
111472,Paid Social,Mobile,1,0,0,0,
111473,Referral,Tablet,1,1,0,0,
111474,Referral,Mobile,1,1,0,0,
111475,Direct,Desktop,1,1,1,0,
111476,Paid Social,Desktop,1,1,1,0,
111477,Organic Search,Desktop,1,1,0,0,
111478,Direct,Mobile,1,0,0,0,
111479,Direct,Desktop,1,0,0,0,
111480,Organic Search,Mobile,1,1,0,0,
111481,Paid Social,Desktop,1,1,1,0,
111482,Organic Search,Desktop,1,1,1,1,35.88
111483,Organic Search,Desktop,1,0,0,0,
111484,Paid Social,Desktop,1,0,0,0,
111485,Organic Search,Desktop,1,1,0,0,
111486,Paid Social,Mobile,1,0,0,0,
111487,Organic Search,Desktop,1,1,0,0,
111488,Paid Social,Tablet,1,1,0,0,
111489,Email,Tablet,1,1,1,0,
111490,Organic Search,Desktop,1,1,0,0,
111491,Paid Social,Mobile,1,0,0,0,
111492,Direct,Mobile,1,1,1,0,
111493,Paid Social,Tablet,1,0,0,0,
111494,Paid Social,Mobile,1,0,0,0,
111495,Referral,Mobile,1,1,0,0,
111496,Email,Desktop,1,0,0,0,
111497,Paid Social,Mobile,1,0,0,0,
111498,Referral,Tablet,1,0,0,0,
111499,Organic Search,Mobile,1,1,1,1,40.97
111500,Paid Social,Mobile,1,1,0,0,
111501,Organic Search,Desktop,1,1,0,0,
111502,Organic Search,Mobile,1,1,0,0,
111503,Organic Search,Mobile,1,0,0,0,
111504,Organic Search,Mobile,1,0,0,0,
111505,Direct,Mobile,1,0,0,0,
111506,Paid Social,Mobile,1,0,0,0,
111507,Paid Social,Mobile,1,0,0,0,
111508,Organic Search,Desktop,1,1,1,0,
111509,Email,Desktop,1,0,0,0,
111510,Paid Social,Mobile,1,0,0,0,
111511,Paid Social,Mobile,1,0,0,0,
111512,Email,Desktop,1,0,0,0,
111513,Organic Search,Mobile,1,1,0,0,
111514,Organic Search,Mobile,1,1,0,0,
111515,Direct,Mobile,1,1,1,0,
111516,Organic Search,Mobile,1,1,1,0,
111517,Paid Social,Desktop,1,0,0,0,
111518,Paid Social,Mobile,1,1,1,0,
111519,Email,Mobile,1,1,0,0,
111520,Organic Search,Mobile,1,1,1,0,
111521,Referral,Desktop,1,1,0,0,
111522,Paid Social,Tablet,1,0,0,0,
111523,Organic Search,Desktop,1,1,1,0,
111524,Organic Search,Desktop,1,1,0,0,
111525,Referral,Desktop,1,1,0,0,
111526,Paid Social,Desktop,1,1,0,0,
111527,Direct,Desktop,1,0,0,0,
111528,Organic Search,Mobile,1,1,1,0,
111529,Organic Search,Desktop,1,0,0,0,
111530,Organic Search,Mobile,1,1,0,0,
111531,Direct,Mobile,1,0,0,0,
111532,Organic Search,Tablet,1,0,0,0,
111533,Referral,Mobile,1,1,1,0,
111534,Organic Search,Desktop,1,1,0,0,
111535,Direct,Mobile,1,1,0,0,
111536,Referral,Desktop,1,1,0,0,
111537,Paid Social,Tablet,1,1,0,0,
111538,Organic Search,Mobile,1,1,1,0,
111539,Paid Social,Mobile,1,0,0,0,
111540,Organic Search,Mobile,1,1,1,0,
111541,Direct,Desktop,1,1,1,1,26.66
111542,Email,Desktop,1,0,0,0,
111543,Organic Search,Mobile,1,1,0,0,
111544,Organic Search,Mobile,1,0,0,0,
111545,Direct,Mobile,1,1,0,0,
111546,Paid Social,Desktop,1,1,0,0,
111547,Direct,Desktop,1,1,1,1,44.62
111548,Direct,Desktop,1,0,0,0,
111549,Paid Social,Tablet,1,1,0,0,
111550,Paid Social,Mobile,1,1,1,0,
111551,Organic Search,Mobile,1,1,1,0,
111552,Referral,Tablet,1,0,0,0,
111553,Direct,Desktop,1,0,0,0,
111554,Paid Social,Mobile,1,1,0,0,
111555,Email,Mobile,1,1,1,0,
111556,Paid Social,Mobile,1,1,0,0,
111557,Referral,Desktop,1,1,0,0,
111558,Paid Social,Mobile,1,0,0,0,
111559,Organic Search,Desktop,1,1,0,0,
111560,Organic Search,Mobile,1,1,0,0,
111561,Paid Social,Tablet,1,1,0,0,
111562,Referral,Mobile,1,1,0,0,
111563,Email,Mobile,1,1,1,1,43.55
111564,Referral,Mobile,1,1,0,0,
111565,Direct,Desktop,1,1,0,0,
111566,Paid Social,Mobile,1,0,0,0,
111567,Organic Search,Desktop,1,1,0,0,
111568,Organic Search,Tablet,1,1,0,0,
111569,Paid Social,Tablet,1,0,0,0,
111570,Paid Social,Desktop,1,1,1,0,
111571,Organic Search,Desktop,1,1,0,0,
111572,Organic Search,Desktop,1,0,0,0,
111573,Paid Social,Mobile,1,1,0,0,
111574,Email,Mobile,1,0,0,0,
111575,Direct,Mobile,1,0,0,0,
111576,Direct,Tablet,1,1,1,0,
111577,Organic Search,Mobile,1,1,0,0,
111578,Paid Social,Tablet,1,1,0,0,
111579,Paid Social,Mobile,1,1,0,0,
111580,Paid Social,Desktop,1,0,0,0,
111581,Organic Search,Desktop,1,1,0,0,
111582,Organic Search,Desktop,1,1,0,0,
111583,Paid Social,Mobile,1,0,0,0,
111584,Organic Search,Mobile,1,1,0,0,
111585,Paid Social,Mobile,1,0,0,0,
111586,Referral,Desktop,1,1,1,1,58.19
111587,Direct,Desktop,1,0,0,0,
111588,Organic Search,Desktop,1,1,0,0,
111589,Paid Social,Mobile,1,1,0,0,
111590,Organic Search,Mobile,1,1,0,0,
111591,Referral,Tablet,1,0,0,0,
111592,Referral,Desktop,1,0,0,0,
111593,Email,Desktop,1,1,0,0,
111594,Referral,Mobile,1,1,0,0,
111595,Email,Desktop,1,1,1,0,
111596,Direct,Mobile,1,0,0,0,
111597,Paid Social,Mobile,1,0,0,0,
111598,Direct,Mobile,1,1,1,0,
111599,Direct,Mobile,1,1,1,0,
111600,Paid Social,Mobile,1,0,0,0,
111601,Organic Search,Mobile,1,1,0,0,
111602,Direct,Mobile,1,1,0,0,
111603,Organic Search,Mobile,1,1,0,0,
111604,Direct,Desktop,1,0,0,0,
111605,Direct,Desktop,1,0,0,0,
111606,Paid Social,Mobile,1,0,0,0,
111607,Referral,Desktop,1,1,0,0,
111608,Paid Social,Tablet,1,1,0,0,
111609,Email,Tablet,1,1,0,0,
111610,Organic Search,Mobile,1,1,0,0,
111611,Paid Social,Mobile,1,0,0,0,
111612,Paid Social,Mobile,1,1,0,0,
111613,Paid Social,Mobile,1,0,0,0,
111614,Organic Search,Mobile,1,1,0,0,
111615,Referral,Mobile,1,1,1,0,
111616,Organic Search,Desktop,1,1,0,0,
111617,Paid Social,Desktop,1,1,0,0,
111618,Email,Desktop,1,1,1,0,
111619,Direct,Mobile,1,1,1,0,
111620,Direct,Desktop,1,1,1,0,
111621,Paid Social,Mobile,1,0,0,0,
111622,Organic Search,Desktop,1,1,0,0,
111623,Organic Search,Desktop,1,1,0,0,
111624,Paid Social,Mobile,1,1,0,0,
111625,Paid Social,Desktop,1,0,0,0,
111626,Organic Search,Desktop,1,1,1,1,21.56
111627,Direct,Mobile,1,1,1,1,45.15
111628,Referral,Desktop,1,0,0,0,
111629,Organic Search,Mobile,1,1,0,0,
111630,Paid Social,Mobile,1,0,0,0,
111631,Organic Search,Mobile,1,1,1,1,81.08
111632,Organic Search,Mobile,1,1,1,0,
111633,Paid Social,Mobile,1,0,0,0,
111634,Organic Search,Mobile,1,0,0,0,
111635,Email,Mobile,1,0,0,0,
111636,Email,Mobile,1,0,0,0,
111637,Paid Social,Tablet,1,1,1,0,
111638,Organic Search,Mobile,1,0,0,0,
111639,Organic Search,Desktop,1,1,0,0,
111640,Paid Social,Mobile,1,1,0,0,
111641,Organic Search,Mobile,1,1,1,0,
111642,Direct,Mobile,1,1,0,0,
111643,Email,Desktop,1,0,0,0,
111644,Organic Search,Tablet,1,1,0,0,
111645,Paid Social,Mobile,1,0,0,0,
111646,Direct,Desktop,1,1,1,0,
111647,Organic Search,Desktop,1,1,0,0,
111648,Email,Desktop,1,0,0,0,
111649,Organic Search,Tablet,1,0,0,0,
111650,Direct,Desktop,1,0,0,0,
111651,Organic Search,Mobile,1,0,0,0,
111652,Referral,Mobile,1,0,0,0,
111653,Email,Mobile,1,1,0,0,
111654,Organic Search,Mobile,1,1,0,0,
111655,Paid Social,Desktop,1,1,1,0,
111656,Direct,Mobile,1,1,0,0,
111657,Direct,Mobile,1,1,0,0,
111658,Organic Search,Mobile,1,1,1,0,
111659,Organic Search,Mobile,1,0,0,0,
111660,Organic Search,Desktop,1,0,0,0,
111661,Organic Search,Mobile,1,1,1,0,
111662,Direct,Mobile,1,1,0,0,
111663,Organic Search,Mobile,1,1,0,0,
111664,Organic Search,Mobile,1,1,1,1,88.34
111665,Referral,Desktop,1,0,0,0,
111666,Organic Search,Mobile,1,1,0,0,
111667,Paid Social,Mobile,1,0,0,0,
111668,Organic Search,Mobile,1,1,0,0,
111669,Organic Search,Tablet,1,0,0,0,
111670,Direct,Tablet,1,1,0,0,
111671,Direct,Mobile,1,1,0,0,
111672,Paid Social,Desktop,1,0,0,0,
111673,Organic Search,Tablet,1,1,0,0,
111674,Referral,Desktop,1,0,0,0,
111675,Direct,Desktop,1,1,1,0,
111676,Direct,Desktop,1,1,0,0,
111677,Direct,Desktop,1,1,1,1,15.46
111678,Paid Social,Mobile,1,0,0,0,
111679,Organic Search,Mobile,1,0,0,0,
111680,Organic Search,Desktop,1,0,0,0,
111681,Email,Desktop,1,0,0,0,
111682,Organic Search,Desktop,1,1,1,1,103.4
111683,Direct,Mobile,1,1,0,0,
111684,Direct,Mobile,1,1,0,0,
111685,Paid Social,Desktop,1,0,0,0,
111686,Organic Search,Mobile,1,0,0,0,
111687,Organic Search,Mobile,1,0,0,0,
111688,Email,Desktop,1,1,0,0,
111689,Organic Search,Mobile,1,1,1,0,
111690,Direct,Mobile,1,0,0,0,
111691,Email,Desktop,1,0,0,0,
111692,Email,Desktop,1,0,0,0,
111693,Paid Social,Mobile,1,1,0,0,
111694,Organic Search,Mobile,1,1,0,0,
111695,Referral,Desktop,1,1,0,0,
111696,Paid Social,Mobile,1,1,0,0,
111697,Referral,Mobile,1,1,0,0,
111698,Paid Social,Mobile,1,1,1,0,
111699,Organic Search,Desktop,1,0,0,0,
111700,Paid Social,Mobile,1,0,0,0,
111701,Paid Social,Mobile,1,0,0,0,
111702,Paid Social,Tablet,1,1,1,0,
111703,Organic Search,Mobile,1,0,0,0,
111704,Organic Search,Mobile,1,1,1,0,
111705,Paid Social,Desktop,1,1,0,0,
111706,Organic Search,Desktop,1,0,0,0,
111707,Paid Social,Mobile,1,1,0,0,
111708,Direct,Desktop,1,0,0,0,
111709,Paid Social,Mobile,1,0,0,0,
111710,Paid Social,Mobile,1,0,0,0,
111711,Organic Search,Mobile,1,1,1,1,61.21
111712,Paid Social,Desktop,1,1,1,0,
111713,Organic Search,Mobile,1,1,1,0,
111714,Direct,Mobile,1,0,0,0,
111715,Referral,Mobile,1,1,0,0,
111716,Paid Social,Desktop,1,0,0,0,
111717,Paid Social,Mobile,1,1,1,1,34.34
111718,Email,Mobile,1,0,0,0,
111719,Direct,Desktop,1,1,1,0,
111720,Paid Social,Tablet,1,0,0,0,
111721,Email,Desktop,1,1,0,0,
111722,Organic Search,Mobile,1,0,0,0,
111723,Direct,Mobile,1,1,1,0,
111724,Organic Search,Desktop,1,1,0,0,
111725,Organic Search,Desktop,1,1,0,0,
111726,Paid Social,Mobile,1,1,0,0,
111727,Paid Social,Desktop,1,0,0,0,
111728,Email,Mobile,1,0,0,0,
111729,Direct,Mobile,1,0,0,0,
111730,Organic Search,Mobile,1,1,0,0,
111731,Email,Desktop,1,1,1,0,
111732,Direct,Mobile,1,1,0,0,
111733,Direct,Desktop,1,1,0,0,
111734,Direct,Desktop,1,0,0,0,
111735,Referral,Mobile,1,1,0,0,
111736,Paid Social,Mobile,1,0,0,0,
111737,Organic Search,Mobile,1,1,1,0,
111738,Referral,Desktop,1,0,0,0,
111739,Organic Search,Mobile,1,0,0,0,
111740,Email,Mobile,1,0,0,0,
111741,Referral,Mobile,1,1,1,1,91.69
111742,Direct,Tablet,1,0,0,0,
111743,Direct,Desktop,1,1,0,0,
111744,Direct,Desktop,1,1,0,0,
111745,Paid Social,Desktop,1,0,0,0,
111746,Paid Social,Desktop,1,0,0,0,
111747,Organic Search,Desktop,1,1,1,1,53.37
111748,Email,Mobile,1,1,1,0,
111749,Paid Social,Mobile,1,1,1,1,24.96
111750,Organic Search,Desktop,1,1,1,0,
111751,Paid Social,Mobile,1,1,0,0,
111752,Email,Mobile,1,1,1,0,
111753,Paid Social,Mobile,1,1,0,0,
111754,Paid Social,Mobile,1,0,0,0,
111755,Organic Search,Mobile,1,1,0,0,
111756,Email,Mobile,1,0,0,0,
111757,Direct,Mobile,1,1,0,0,
111758,Organic Search,Mobile,1,1,1,0,
111759,Paid Social,Mobile,1,0,0,0,
111760,Email,Desktop,1,1,1,0,
111761,Organic Search,Mobile,1,0,0,0,
111762,Paid Social,Mobile,1,0,0,0,
111763,Paid Social,Mobile,1,1,1,0,
111764,Direct,Mobile,1,1,1,0,
111765,Referral,Mobile,1,0,0,0,
111766,Paid Social,Mobile,1,1,0,0,
111767,Paid Social,Desktop,1,1,0,0,
111768,Organic Search,Mobile,1,1,0,0,
111769,Email,Mobile,1,1,0,0,
111770,Organic Search,Tablet,1,0,0,0,
111771,Paid Social,Desktop,1,0,0,0,
111772,Organic Search,Mobile,1,1,0,0,
111773,Direct,Mobile,1,1,1,0,
111774,Paid Social,Desktop,1,1,0,0,
